displayItemCategoryId,metaCategoryId,treeCategoryName,feeCategoryName,feeCategoryId,categoryPath,capacityType,minPrice,warehousingConfiguredAmount,warehousingFinalAmount,fulfillmentConfiguredAmount,fulfillmentFinalAmount
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,MINI,50000,0,1650,0,2200
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,MINI,60000,0,1650,0,2200
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,MINI,80000,0,1650,0,2200
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,0,600,1150,300,2100
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,10000,550,1200,275,2125
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,100000,0,1750,0,2400
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,15000,525,1225,200,2200
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,20000,475,1275,150,2250
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,30000,0,1750,0,2400
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,40000,0,1750,0,2400
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,5000,550,1200,275,2125
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,50000,0,1750,0,2400
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,60000,0,1750,0,2400
102248,103248,프라모델전용사포,미술용 사포,9056,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델전용사포,SMALL,80000,0,1750,0,2400
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,0,950,700,850,1350
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,10000,675,975,375,1825
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,100000,0,1650,0,2200
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,15000,625,1025,325,1875
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,20000,575,1075,225,1975
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,30000,0,1650,0,2200
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,40000,0,1650,0,2200
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,5000,850,800,850,1350
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,50000,0,1650,0,2200
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,60000,0,1650,0,2200
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,MINI,80000,0,1650,0,2200
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,0,600,1150,300,2100
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,10000,575,1175,300,2100
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,100000,0,1750,0,2400
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,15000,500,1250,175,2225
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,20000,475,1275,125,2275
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,30000,0,1750,0,2400
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,40000,0,1750,0,2400
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,5000,575,1175,300,2100
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,50000,0,1750,0,2400
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,60000,0,1750,0,2400
102249,103249,프라모델핀셋,프라모델핀셋,9567,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델핀셋,SMALL,80000,0,1750,0,2400
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,0,850,800,850,1350
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,10000,650,1000,400,1800
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,100000,0,1650,0,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,15000,625,1025,325,1875
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,20000,575,1075,225,1975
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,30000,0,1650,0,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,40000,0,1650,0,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,5000,850,800,850,1350
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,50000,0,1650,0,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,60000,0,1650,0,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,MINI,80000,0,1650,0,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,0,600,1150,300,2100
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,10000,550,1200,275,2125
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,100000,0,1750,0,2400
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,15000,525,1225,200,2200
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,20000,475,1275,150,2250
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,30000,0,1750,0,2400
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,40000,0,1750,0,2400
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,5000,550,1200,275,2125
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,50000,0,1750,0,2400
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,60000,0,1750,0,2400
108009,109009,프라모델공구기타,프라모델공구기타,9104,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구>프라모델공구기타,SMALL,80000,0,1750,0,2400
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,0,950,700,850,1350
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,10000,675,975,375,1825
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,100000,0,1650,0,2200
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,15000,625,1025,325,1875
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,20000,575,1075,225,1975
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,30000,0,1650,0,2200
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,40000,0,1650,0,2200
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,5000,850,800,850,1350
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,50000,0,1650,0,2200
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,60000,0,1650,0,2200
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,MINI,80000,0,1650,0,2200
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,0,600,1150,300,2100
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,10000,575,1175,300,2100
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,100000,0,1750,0,2400
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,15000,500,1250,175,2225
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,20000,475,1275,125,2275
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,30000,0,1750,0,2400
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,40000,0,1750,0,2400
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,5000,575,1175,300,2100
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,50000,0,1750,0,2400
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,60000,0,1750,0,2400
102250,103250,프라모델전용공구함,프라모델전용공구함,9563,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용공구함,SMALL,80000,0,1750,0,2400
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,0,950,700,850,1350
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,10000,675,975,375,1825
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,100000,0,1650,0,2200
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,15000,625,1025,325,1875
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,20000,575,1075,225,1975
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,30000,0,1650,0,2200
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,40000,0,1650,0,2200
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,5000,850,800,850,1350
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,50000,0,1650,0,2200
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,60000,0,1650,0,2200
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,MINI,80000,0,1650,0,2200
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,0,600,1150,300,2100
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,10000,575,1175,300,2100
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,100000,0,1750,0,2400
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,15000,500,1250,175,2225
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,20000,475,1275,125,2275
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,30000,0,1750,0,2400
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,40000,0,1750,0,2400
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,5000,575,1175,300,2100
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,50000,0,1750,0,2400
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,60000,0,1750,0,2400
76489,77489,프라모델전용마감재/퍼티,도료,7759,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용마감재/퍼티,SMALL,80000,0,1750,0,2400
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,0,950,700,850,1350
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,10000,675,975,375,1825
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,100000,0,1650,0,2200
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,15000,625,1025,325,1875
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,20000,575,1075,225,1975
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,30000,0,1650,0,2200
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,40000,0,1650,0,2200
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,5000,850,800,850,1350
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,50000,0,1650,0,2200
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,60000,0,1650,0,2200
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,MINI,80000,0,1650,0,2200
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,0,600,1150,300,2100
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,10000,575,1175,300,2100
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,100000,0,1750,0,2400
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,15000,500,1250,175,2225
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,20000,475,1275,125,2275
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,30000,0,1750,0,2400
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,40000,0,1750,0,2400
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,5000,575,1175,300,2100
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,50000,0,1750,0,2400
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,60000,0,1750,0,2400
76490,77490,프라모델전용접착제/신너,프라모델전용접착제/신너,9566,ROOT>완구/취미>프라모델>도료/공구/기타>프라모델전용접착제/신너,SMALL,80000,0,1750,0,2400
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,0,950,700,850,1350
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,10000,700,950,350,1850
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,100000,0,1650,0,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,15000,650,1000,300,1900
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,20000,600,1050,200,2000
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,30000,0,1650,0,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,40000,0,1650,0,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,5000,850,800,850,1350
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,50000,0,1650,0,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,60000,0,1650,0,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,MINI,80000,0,1650,0,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,0,675,1075,475,1925
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,10000,575,1175,300,2100
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,100000,0,1750,0,2400
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,15000,575,1175,250,2150
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,20000,525,1225,200,2200
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,30000,0,1750,0,2400
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,40000,0,1750,0,2400
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,5000,650,1100,475,1925
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,50000,0,1750,0,2400
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,60000,0,1750,0,2400
72894,73894,병원/공구 놀이,병원놀이,2098,ROOT>로켓직구>출산/유아동>완구/교구/도서>인형/역할놀이>병원/공구 놀이,SMALL,80000,0,1750,0,2400
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,0,950,700,850,1350
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,10000,675,975,375,1825
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,100000,0,1650,0,2200
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,15000,625,1025,325,1875
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,20000,575,1075,225,1975
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,30000,0,1650,0,2200
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,40000,0,1650,0,2200
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,5000,850,800,850,1350
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,50000,0,1650,0,2200
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,60000,0,1650,0,2200
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,MINI,80000,0,1650,0,2200
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,SMALL,0,600,1150,300,2100
74008,75008,캠핑공구,침대/해먹,2740,ROOT>로켓직구>스포츠/레저>캠핑/낚시>캠핑 액세서리>캠핑공구/수리용품>캠핑공구,SMALL,10000,575,1175,300,2100
