cid,pid,name,level,category1,category2,category3,category4,full_path,leaf
50001383,50000206,즉석카메라,3,디지털/가전,카메라/캠코더용품,즉석카메라,,디지털/가전 > 카메라/캠코더용품 > 즉석카메라,FALSE
50001384,50000206,필름카메라,3,디지털/가전,카메라/캠코더용품,필름카메라,,디지털/가전 > 카메라/캠코더용품 > 필름카메라,FALSE
50001385,50000206,메모리카드,3,디지털/가전,카메라/캠코더용품,메모리카드,,디지털/가전 > 카메라/캠코더용품 > 메모리카드,FALSE
50001386,50000206,카드리더기,3,디지털/가전,카메라/캠코더용품,카드리더기,,디지털/가전 > 카메라/캠코더용품 > 카드리더기,FALSE
50001387,50000206,카메라가방/케이스,3,디지털/가전,카메라/캠코더용품,카메라가방/케이스,,디지털/가전 > 카메라/캠코더용품 > 카메라가방/케이스,FALSE
50001388,50000206,카메라스트랩/그립,3,디지털/가전,카메라/캠코더용품,카메라스트랩/그립,,디지털/가전 > 카메라/캠코더용품 > 카메라스트랩/그립,FALSE
50001389,50000206,삼각대/헤드,3,디지털/가전,카메라/캠코더용품,삼각대/헤드,,디지털/가전 > 카메라/캠코더용품 > 삼각대/헤드,FALSE
50001390,50000206,플래시/조명용품,3,디지털/가전,카메라/캠코더용품,플래시/조명용품,,디지털/가전 > 카메라/캠코더용품 > 플래시/조명용품,FALSE
50001391,50000206,충전기/배터리,3,디지털/가전,카메라/캠코더용품,충전기/배터리,,디지털/가전 > 카메라/캠코더용품 > 충전기/배터리,FALSE
50001392,50000206,LCD용품/보호필름,3,디지털/가전,카메라/캠코더용품,LCD용품/보호필름,,디지털/가전 > 카메라/캠코더용품 > LCD용품/보호필름,FALSE
50001393,50000206,필름/관련용품,3,디지털/가전,카메라/캠코더용품,필름/관련용품,,디지털/가전 > 카메라/캠코더용품 > 필름/관련용품,FALSE
50001394,50000206,카메라/캠코더 관련용품,3,디지털/가전,카메라/캠코더용품,카메라/캠코더 관련용품,,디지털/가전 > 카메라/캠코더용품 > 카메라/캠코더 관련용품,FALSE
50007073,50000206,액션캠,3,디지털/가전,카메라/캠코더용품,액션캠,,디지털/가전 > 카메라/캠코더용품 > 액션캠,TRUE
50001430,50000213,냉장고,3,디지털/가전,주방가전,냉장고,,디지털/가전 > 주방가전 > 냉장고,FALSE
50001431,50000213,김치냉장고,3,디지털/가전,주방가전,김치냉장고,,디지털/가전 > 주방가전 > 김치냉장고,FALSE
50001854,50000213,냉동고,3,디지털/가전,주방가전,냉동고,,디지털/가전 > 주방가전 > 냉동고,TRUE
50001432,50000213,전용냉장고,3,디지털/가전,주방가전,전용냉장고,,디지털/가전 > 주방가전 > 전용냉장고,FALSE
50017820,50000213,냉장고세트,3,디지털/가전,주방가전,냉장고세트,,디지털/가전 > 주방가전 > 냉장고세트,TRUE
50001305,50000213,가스레인지,3,디지털/가전,주방가전,가스레인지,,디지털/가전 > 주방가전 > 가스레인지,FALSE
50001855,50000213,가스레인지후드,3,디지털/가전,주방가전,가스레인지후드,,디지털/가전 > 주방가전 > 가스레인지후드,TRUE
50001306,50000213,전기밥솥,3,디지털/가전,주방가전,전기밥솥,,디지털/가전 > 주방가전 > 전기밥솥,FALSE
50001856,50000213,전자레인지,3,디지털/가전,주방가전,전자레인지,,디지털/가전 > 주방가전 > 전자레인지,TRUE
50001181,50000213,오븐,3,디지털/가전,주방가전,오븐,,디지털/가전 > 주방가전 > 오븐,FALSE
50001857,50000213,인덕션,3,디지털/가전,주방가전,인덕션,,디지털/가전 > 주방가전 > 인덕션,TRUE
50001858,50000213,하이라이트,3,디지털/가전,주방가전,하이라이트,,디지털/가전 > 주방가전 > 하이라이트,TRUE
50007109,50000213,하이브리드,3,디지털/가전,주방가전,하이브리드,,디지털/가전 > 주방가전 > 하이브리드,TRUE
50001859,50000213,핫플레이트,3,디지털/가전,주방가전,핫플레이트,,디지털/가전 > 주방가전 > 핫플레이트,TRUE
50001182,50000213,식기세척/건조기,3,디지털/가전,주방가전,식기세척/건조기,,디지털/가전 > 주방가전 > 식기세척/건조기,FALSE
50001183,50000213,전기포트,3,디지털/가전,주방가전,전기포트,,디지털/가전 > 주방가전 > 전기포트,FALSE
50001184,50000213,정수기,3,디지털/가전,주방가전,정수기,,디지털/가전 > 주방가전 > 정수기,FALSE
50001185,50000213,커피머신/메이커,3,디지털/가전,주방가전,커피머신/메이커,,디지털/가전 > 주방가전 > 커피머신/메이커,FALSE
50001186,50000213,토스터기,3,디지털/가전,주방가전,토스터기,,디지털/가전 > 주방가전 > 토스터기,FALSE
50001706,50000213,진공포장기,3,디지털/가전,주방가전,진공포장기,,디지털/가전 > 주방가전 > 진공포장기,TRUE
50001707,50000213,음식물처리기,3,디지털/가전,주방가전,음식물처리기,,디지털/가전 > 주방가전 > 음식물처리기,TRUE
50001710,50000213,제빵기,3,디지털/가전,주방가전,제빵기,,디지털/가전 > 주방가전 > 제빵기,TRUE
50001711,50000213,거품/반죽기,3,디지털/가전,주방가전,거품/반죽기,,디지털/가전 > 주방가전 > 거품/반죽기,TRUE
50001712,50000213,전기그릴,3,디지털/가전,주방가전,전기그릴,,디지털/가전 > 주방가전 > 전기그릴,TRUE
50001713,50000213,생선그릴,3,디지털/가전,주방가전,생선그릴,,디지털/가전 > 주방가전 > 생선그릴,TRUE
50001860,50000213,쥬서기/녹즙기,3,디지털/가전,주방가전,쥬서기/녹즙기,,디지털/가전 > 주방가전 > 쥬서기/녹즙기,TRUE
50001861,50000213,믹서기,3,디지털/가전,주방가전,믹서기,,디지털/가전 > 주방가전 > 믹서기,TRUE
50001862,50000213,빙수기,3,디지털/가전,주방가전,빙수기,,디지털/가전 > 주방가전 > 빙수기,TRUE
50001863,50000213,분쇄기,3,디지털/가전,주방가전,분쇄기,,디지털/가전 > 주방가전 > 분쇄기,TRUE
50001720,50000213,요구르트제조기,3,디지털/가전,주방가전,요구르트제조기,,디지털/가전 > 주방가전 > 요구르트제조기,TRUE
50001719,50000213,두부두유제조기,3,디지털/가전,주방가전,두부두유제조기,,디지털/가전 > 주방가전 > 두부두유제조기,TRUE
50001718,50000213,식품건조기,3,디지털/가전,주방가전,식품건조기,,디지털/가전 > 주방가전 > 식품건조기,TRUE
50001717,50000213,홍삼제조기,3,디지털/가전,주방가전,홍삼제조기,,디지털/가전 > 주방가전 > 홍삼제조기,TRUE
50001721,50000213,아이스크림제조기,3,디지털/가전,주방가전,아이스크림제조기,,디지털/가전 > 주방가전 > 아이스크림제조기,TRUE
50001716,50000213,핸드블렌더,3,디지털/가전,주방가전,핸드블렌더,,디지털/가전 > 주방가전 > 핸드블렌더,TRUE
50001187,50000213,전기쿠커,3,디지털/가전,주방가전,전기쿠커,,디지털/가전 > 주방가전 > 전기쿠커,FALSE
50001715,50000213,튀김기,3,디지털/가전,주방가전,튀김기,,디지털/가전 > 주방가전 > 튀김기,TRUE
50001714,50000213,전기팬,3,디지털/가전,주방가전,전기팬,,디지털/가전 > 주방가전 > 전기팬,TRUE
50001722,50000213,죽제조기,3,디지털/가전,주방가전,죽제조기,,디지털/가전 > 주방가전 > 죽제조기,TRUE
50001723,50000213,샌드위치제조기,3,디지털/가전,주방가전,샌드위치제조기,,디지털/가전 > 주방가전 > 샌드위치제조기,TRUE
50001724,50000213,와플제조기,3,디지털/가전,주방가전,와플제조기,,디지털/가전 > 주방가전 > 와플제조기,TRUE
50001725,50000213,탄산수제조기,3,디지털/가전,주방가전,탄산수제조기,,디지털/가전 > 주방가전 > 탄산수제조기,TRUE
50001726,50000213,기타주방가전,3,디지털/가전,주방가전,기타주방가전,,디지털/가전 > 주방가전 > 기타주방가전,TRUE
50006961,50000213,업소용튀김기,3,디지털/가전,주방가전,업소용튀김기,,디지털/가전 > 주방가전 > 업소용튀김기,TRUE
50006965,50000213,업소용음식물처리기,3,디지털/가전,주방가전,업소용음식물처리기,,디지털/가전 > 주방가전 > 업소용음식물처리기,TRUE
50006966,50000213,업소용믹서기,3,디지털/가전,주방가전,업소용믹서기,,디지털/가전 > 주방가전 > 업소용믹서기,TRUE
50006969,50000213,업소용진공포장기,3,디지털/가전,주방가전,업소용진공포장기,,디지털/가전 > 주방가전 > 업소용진공포장기,TRUE
50006967,50000213,업소용빙수기,3,디지털/가전,주방가전,업소용빙수기,,디지털/가전 > 주방가전 > 업소용빙수기,TRUE
50006970,50000213,업소용거품/반죽기,3,디지털/가전,주방가전,업소용거품/반죽기,,디지털/가전 > 주방가전 > 업소용거품/반죽기,TRUE
50007072,50000213,에어프라이어,3,디지털/가전,주방가전,에어프라이어,,디지털/가전 > 주방가전 > 에어프라이어,TRUE
50015962,50000213,식물재배기,3,디지털/가전,주방가전,식물재배기,,디지털/가전 > 주방가전 > 식물재배기,TRUE
50016042,50000213,식물재배기액세서리,3,디지털/가전,주방가전,식물재배기액세서리,,디지털/가전 > 주방가전 > 식물재배기액세서리,TRUE
50007234,50000213,기타주방가전부속품,3,디지털/가전,주방가전,기타주방가전부속품,,디지털/가전 > 주방가전 > 기타주방가전부속품,TRUE
50001188,50000214,블랙박스/액세서리,3,디지털/가전,자동차기기,블랙박스/액세서리,,디지털/가전 > 자동차기기 > 블랙박스/액세서리,FALSE
50001189,50000214,내비게이션/액세서리,3,디지털/가전,자동차기기,내비게이션/액세서리,,디지털/가전 > 자동차기기 > 내비게이션/액세서리,FALSE
50001190,50000214,하이패스/GPS,3,디지털/가전,자동차기기,하이패스/GPS,,디지털/가전 > 자동차기기 > 하이패스/GPS,FALSE
50001191,50000214,전방/후방카메라,3,디지털/가전,자동차기기,전방/후방카메라,,디지털/가전 > 자동차기기 > 전방/후방카메라,FALSE
50001192,50000214,자동차TV/모니터,3,디지털/가전,자동차기기,자동차TV/모니터,,디지털/가전 > 자동차기기 > 자동차TV/모니터,FALSE
50001193,50000214,카오디오음향기기,3,디지털/가전,자동차기기,카오디오음향기기,,디지털/가전 > 자동차기기 > 카오디오음향기기,FALSE
50001194,50000214,카팩,3,디지털/가전,자동차기기,카팩,,디지털/가전 > 자동차기기 > 카팩,FALSE
50001195,50000214,헤드유닛,3,디지털/가전,자동차기기,헤드유닛,,디지털/가전 > 자동차기기 > 헤드유닛,FALSE
50001197,50000214,자동차AV용품,3,디지털/가전,자동차기기,자동차AV용품,,디지털/가전 > 자동차기기 > 자동차AV용품,FALSE
50001727,50000214,핸즈프리,3,디지털/가전,자동차기기,핸즈프리,,디지털/가전 > 자동차기기 > 핸즈프리,TRUE
50001428,50000212,전기매트/장판,3,디지털/가전,계절가전,전기매트/장판,,디지털/가전 > 계절가전 > 전기매트/장판,FALSE
50001429,50000212,전기요/담요/방석,3,디지털/가전,계절가전,전기요/담요/방석,,디지털/가전 > 계절가전 > 전기요/담요/방석,FALSE
50001422,50000212,온풍기,3,디지털/가전,계절가전,온풍기,,디지털/가전 > 계절가전 > 온풍기,FALSE
50001424,50000212,보일러,3,디지털/가전,계절가전,보일러,,디지털/가전 > 계절가전 > 보일러,FALSE
50001423,50000212,온수기,3,디지털/가전,계절가전,온수기,,디지털/가전 > 계절가전 > 온수기,FALSE
50001521,50000212,에어커튼,3,디지털/가전,계절가전,에어커튼,,디지털/가전 > 계절가전 > 에어커튼,TRUE
50006971,50000212,업소용냉온풍기,3,디지털/가전,계절가전,업소용냉온풍기,,디지털/가전 > 계절가전 > 업소용냉온풍기,TRUE
50001853,50000212,라디에이터,3,디지털/가전,계절가전,라디에이터,,디지털/가전 > 계절가전 > 라디에이터,TRUE
50006835,50000212,컨벡터,3,디지털/가전,계절가전,컨벡터,,디지털/가전 > 계절가전 > 컨벡터,TRUE
50001421,50000212,에어컨,3,디지털/가전,계절가전,에어컨,,디지털/가전 > 계절가전 > 에어컨,FALSE
50001427,50000212,제습기,3,디지털/가전,계절가전,제습기,,디지털/가전 > 계절가전 > 제습기,FALSE
50001851,50000212,냉온풍기,3,디지털/가전,계절가전,냉온풍기,,디지털/가전 > 계절가전 > 냉온풍기,TRUE
50001425,50000212,가습기,3,디지털/가전,계절가전,가습기,,디지털/가전 > 계절가전 > 가습기,FALSE
50001426,50000212,공기정화기,3,디지털/가전,계절가전,공기정화기,,디지털/가전 > 계절가전 > 공기정화기,FALSE
50001419,50000212,냉풍기,3,디지털/가전,계절가전,냉풍기,,디지털/가전 > 계절가전 > 냉풍기,FALSE
50001420,50000212,선풍기,3,디지털/가전,계절가전,선풍기,,디지털/가전 > 계절가전 > 선풍기,FALSE
50006834,50000212,에어컨주변기기,3,디지털/가전,계절가전,에어컨주변기기,,디지털/가전 > 계절가전 > 에어컨주변기기,FALSE
50009120,50000212,냉/온수매트,3,디지털/가전,계절가전,냉/온수매트,,디지털/가전 > 계절가전 > 냉/온수매트,TRUE
50009180,50000212,히터,3,디지털/가전,계절가전,히터,,디지털/가전 > 계절가전 > 히터,FALSE
50000246,50000204,SKT,3,디지털/가전,휴대폰,SKT,,디지털/가전 > 휴대폰 > SKT,TRUE
50000247,50000204,KT,3,디지털/가전,휴대폰,KT,,디지털/가전 > 휴대폰 > KT,TRUE
50000248,50000204,LG U+,3,디지털/가전,휴대폰,LG U+,,디지털/가전 > 휴대폰 > LG U+,TRUE
50000249,50000204,공기계/중고폰,3,디지털/가전,휴대폰,공기계/중고폰,,디지털/가전 > 휴대폰 > 공기계/중고폰,TRUE
50000250,50000204,해외출시폰,3,디지털/가전,휴대폰,해외출시폰,,디지털/가전 > 휴대폰 > 해외출시폰,TRUE
50000251,50000204,MVNO,3,디지털/가전,휴대폰,MVNO,,디지털/가전 > 휴대폰 > MVNO,TRUE
50001519,50000204,자급제폰,3,디지털/가전,휴대폰,자급제폰,,디지털/가전 > 휴대폰 > 자급제폰,TRUE
50001520,50000204,선불폰,3,디지털/가전,휴대폰,선불폰,,디지털/가전 > 휴대폰 > 선불폰,TRUE
50001728,50000087,전자사전,3,디지털/가전,학습기기,전자사전,,디지털/가전 > 학습기기 > 전자사전,TRUE
50001729,50000087,전자책,3,디지털/가전,학습기기,전자책,,디지털/가전 > 학습기기 > 전자책,TRUE
50001730,50000087,어학학습기,3,디지털/가전,학습기기,어학학습기,,디지털/가전 > 학습기기 > 어학학습기,TRUE
50001731,50000087,학습보조기,3,디지털/가전,학습기기,학습보조기,,디지털/가전 > 학습기기 > 학습보조기,TRUE
50001732,50000087,보이스레코더,3,디지털/가전,학습기기,보이스레코더,,디지털/가전 > 학습기기 > 보이스레코더,TRUE
50001198,50000087,학습기기액세서리,3,디지털/가전,학습기기,학습기기액세서리,,디지털/가전 > 학습기기 > 학습기기액세서리,FALSE
50001733,50000088,가정용게임기,3,디지털/가전,게임기/타이틀,가정용게임기,,디지털/가전 > 게임기/타이틀 > 가정용게임기,TRUE
50001734,50000088,휴대용게임기,3,디지털/가전,게임기/타이틀,휴대용게임기,,디지털/가전 > 게임기/타이틀 > 휴대용게임기,TRUE
50001735,50000088,PC게임,3,디지털/가전,게임기/타이틀,PC게임,,디지털/가전 > 게임기/타이틀 > PC게임,TRUE
50001736,50000088,게임타이틀,3,디지털/가전,게임기/타이틀,게임타이틀,,디지털/가전 > 게임기/타이틀 > 게임타이틀,TRUE
50001199,50000088,게임기주변기기,3,디지털/가전,게임기/타이틀,게임기주변기기,,디지털/가전 > 게임기/타이틀 > 게임기주변기기,FALSE
50001200,50000090,USB액세서리,3,디지털/가전,PC액세서리,USB액세서리,,디지털/가전 > PC액세서리 > USB액세서리,FALSE
50001571,50000090,마우스패드,3,디지털/가전,PC액세서리,마우스패드,,디지털/가전 > PC액세서리 > 마우스패드,TRUE
50001572,50000090,손목받침대,3,디지털/가전,PC액세서리,손목받침대,,디지털/가전 > PC액세서리 > 손목받침대,TRUE
50001574,50000090,PC받침대,3,디지털/가전,PC액세서리,PC받침대,,디지털/가전 > PC액세서리 > PC받침대,TRUE
50001575,50000090,PC홀더/브라켓,3,디지털/가전,PC액세서리,PC홀더/브라켓,,디지털/가전 > PC액세서리 > PC홀더/브라켓,TRUE
50001576,50000090,키보드키스킨/스티커,3,디지털/가전,PC액세서리,키보드키스킨/스티커,,디지털/가전 > PC액세서리 > 키보드키스킨/스티커,TRUE
50001577,50000090,클리너,3,디지털/가전,PC액세서리,클리너,,디지털/가전 > PC액세서리 > 클리너,TRUE
50001578,50000090,케이블타이/정리함,3,디지털/가전,PC액세서리,케이블타이/정리함,,디지털/가전 > PC액세서리 > 케이블타이/정리함,TRUE
50001579,50000090,기타PC액세서리,3,디지털/가전,PC액세서리,기타PC액세서리,,디지털/가전 > PC액세서리 > 기타PC액세서리,TRUE
50001588,50000092,케이스/파우치,3,디지털/가전,태블릿PC액세서리,케이스/파우치,,디지털/가전 > 태블릿PC액세서리 > 케이스/파우치,TRUE
50001589,50000092,스탠드/Dock,3,디지털/가전,태블릿PC액세서리,스탠드/Dock,,디지털/가전 > 태블릿PC액세서리 > 스탠드/Dock,TRUE
50001202,50000092,태블릿PC보호필름,3,디지털/가전,태블릿PC액세서리,태블릿PC보호필름,,디지털/가전 > 태블릿PC액세서리 > 태블릿PC보호필름,FALSE
50007236,50000092,터치펜/기타,3,디지털/가전,태블릿PC액세서리,터치펜/기타,,디지털/가전 > 태블릿PC액세서리 > 터치펜/기타,TRUE
50001590,50000093,모니터받침대,3,디지털/가전,모니터주변기기,모니터받침대,,디지털/가전 > 모니터주변기기 > 모니터받침대,TRUE
50001591,50000093,모니터어댑터,3,디지털/가전,모니터주변기기,모니터어댑터,,디지털/가전 > 모니터주변기기 > 모니터어댑터,TRUE
50001592,50000093,모니터브라켓,3,디지털/가전,모니터주변기기,모니터브라켓,,디지털/가전 > 모니터주변기기 > 모니터브라켓,TRUE
50006203,50000093,모니터암,3,디지털/가전,모니터주변기기,모니터암,,디지털/가전 > 모니터주변기기 > 모니터암,TRUE
50016620,50000093,모니터 액정필름/커버,3,디지털/가전,모니터주변기기,모니터 액정필름/커버,,디지털/가전 > 모니터주변기기 > 모니터 액정필름/커버,TRUE
50001593,50000093,기타모니터주변기기,3,디지털/가전,모니터주변기기,기타모니터주변기기,,디지털/가전 > 모니터주변기기 > 기타모니터주변기기,TRUE
50001203,50000094,마우스,3,디지털/가전,주변기기,마우스,,디지털/가전 > 주변기기 > 마우스,FALSE
50001204,50000094,키보드,3,디지털/가전,주변기기,키보드,,디지털/가전 > 주변기기 > 키보드,FALSE
50001594,50000094,키보드/마우스세트,3,디지털/가전,주변기기,키보드/마우스세트,,디지털/가전 > 주변기기 > 키보드/마우스세트,TRUE
50001205,50000094,타블렛/액세서리,3,디지털/가전,주변기기,타블렛/액세서리,,디지털/가전 > 주변기기 > 타블렛/액세서리,FALSE
50001206,50000094,복합기,3,디지털/가전,주변기기,복합기,,디지털/가전 > 주변기기 > 복합기,FALSE
50001207,50000094,프린터,3,디지털/가전,주변기기,프린터,,디지털/가전 > 주변기기 > 프린터,FALSE
50001208,50000094,복합기/프린터소모품,3,디지털/가전,주변기기,복합기/프린터소모품,,디지털/가전 > 주변기기 > 복합기/프린터소모품,FALSE
50001209,50000094,스캐너,3,디지털/가전,주변기기,스캐너,,디지털/가전 > 주변기기 > 스캐너,FALSE
50001595,50000095,Divx플레이어,3,디지털/가전,멀티미디어장비,Divx플레이어,,디지털/가전 > 멀티미디어장비 > Divx플레이어,TRUE
50001211,50000095,DVR,3,디지털/가전,멀티미디어장비,DVR,,디지털/가전 > 멀티미디어장비 > DVR,FALSE
50001596,50000095,PC마이크,3,디지털/가전,멀티미디어장비,PC마이크,,디지털/가전 > 멀티미디어장비 > PC마이크,TRUE
50001212,50000095,PC스피커,3,디지털/가전,멀티미디어장비,PC스피커,,디지털/가전 > 멀티미디어장비 > PC스피커,FALSE
50001597,50000095,휴대용스피커,3,디지털/가전,멀티미디어장비,휴대용스피커,,디지털/가전 > 멀티미디어장비 > 휴대용스피커,TRUE
50001598,50000095,웹캠,3,디지털/가전,멀티미디어장비,웹캠,,디지털/가전 > 멀티미디어장비 > 웹캠,TRUE
50001599,50000095,PC헤드셋,3,디지털/가전,멀티미디어장비,PC헤드셋,,디지털/가전 > 멀티미디어장비 > PC헤드셋,TRUE
50001213,50000095,영상수신장비,3,디지털/가전,멀티미디어장비,영상수신장비,,디지털/가전 > 멀티미디어장비 > 영상수신장비,FALSE
50001214,50000095,사운드카드,3,디지털/가전,멀티미디어장비,사운드카드,,디지털/가전 > 멀티미디어장비 > 사운드카드,FALSE
50001215,50000095,영상편집카드,3,디지털/가전,멀티미디어장비,영상편집카드,,디지털/가전 > 멀티미디어장비 > 영상편집카드,FALSE
50001600,50000096,외장HDD,3,디지털/가전,저장장치,외장HDD,,디지털/가전 > 저장장치 > 외장HDD,TRUE
50001601,50000096,외장SSD,3,디지털/가전,저장장치,외장SSD,,디지털/가전 > 저장장치 > 외장SSD,TRUE
50017860,50000096,외장스토리지,3,디지털/가전,저장장치,외장스토리지,,디지털/가전 > 저장장치 > 외장스토리지,TRUE
50017761,50000096,도킹스테이션,3,디지털/가전,저장장치,도킹스테이션,,디지털/가전 > 저장장치 > 도킹스테이션,TRUE
50001602,50000096,NAS,3,디지털/가전,저장장치,NAS,,디지털/가전 > 저장장치 > NAS,TRUE
50001615,50000096,USB메모리,3,디지털/가전,저장장치,USB메모리,,디지털/가전 > 저장장치 > USB메모리,TRUE
50001616,50000096,HDD,3,디지털/가전,저장장치,HDD,,디지털/가전 > 저장장치 > HDD,TRUE
50001617,50000096,SSD,3,디지털/가전,저장장치,SSD,,디지털/가전 > 저장장치 > SSD,TRUE
50001216,50000096,ODD,3,디지털/가전,저장장치,ODD,,디지털/가전 > 저장장치 > ODD,FALSE
50001217,50000096,공미디어,3,디지털/가전,저장장치,공미디어,,디지털/가전 > 저장장치 > 공미디어,FALSE
50001618,50000096,기타저장장치,3,디지털/가전,저장장치,기타저장장치,,디지털/가전 > 저장장치 > 기타저장장치,TRUE
50001619,50000096,저장장치액세서리,3,디지털/가전,저장장치,저장장치액세서리,,디지털/가전 > 저장장치 > 저장장치액세서리,TRUE
50001620,50000097,CPU,3,디지털/가전,PC부품,CPU,,디지털/가전 > PC부품 > CPU,TRUE
50001218,50000097,RAM,3,디지털/가전,PC부품,RAM,,디지털/가전 > PC부품 > RAM,FALSE
50001219,50000097,그래픽카드,3,디지털/가전,PC부품,그래픽카드,,디지털/가전 > PC부품 > 그래픽카드,FALSE
50001220,50000097,메인보드,3,디지털/가전,PC부품,메인보드,,디지털/가전 > PC부품 > 메인보드,FALSE
50001621,50000097,PC케이스,3,디지털/가전,PC부품,PC케이스,,디지털/가전 > PC부품 > PC케이스,TRUE
50001221,50000097,파워서플라이,3,디지털/가전,PC부품,파워서플라이,,디지털/가전 > PC부품 > 파워서플라이,FALSE
50001222,50000097,PC케이블,3,디지털/가전,PC부품,PC케이블,,디지털/가전 > PC부품 > PC케이블,FALSE
50001223,50000097,인터페이스카드,3,디지털/가전,PC부품,인터페이스카드,,디지털/가전 > PC부품 > 인터페이스카드,FALSE
50001224,50000097,쿨러,3,디지털/가전,PC부품,쿨러,,디지털/가전 > PC부품 > 쿨러,FALSE
50001225,50000097,튜닝용품,3,디지털/가전,PC부품,튜닝용품,,디지털/가전 > PC부품 > 튜닝용품,FALSE
50001226,50000098,공유기,3,디지털/가전,네트워크장비,공유기,,디지털/가전 > 네트워크장비 > 공유기,FALSE
50001227,50000098,랜카드,3,디지털/가전,네트워크장비,랜카드,,디지털/가전 > 네트워크장비 > 랜카드,FALSE
50001622,50000098,라우터,3,디지털/가전,네트워크장비,라우터,,디지털/가전 > 네트워크장비 > 라우터,TRUE
50001623,50000098,AP,3,디지털/가전,네트워크장비,AP,,디지털/가전 > 네트워크장비 > AP,TRUE
50001624,50000098,KVM스위치,3,디지털/가전,네트워크장비,KVM스위치,,디지털/가전 > 네트워크장비 > KVM스위치,TRUE
50001497,50000098,KVM케이블,3,디지털/가전,네트워크장비,KVM케이블,,디지털/가전 > 네트워크장비 > KVM케이블,TRUE
50001498,50000098,네트워크모듈,3,디지털/가전,네트워크장비,네트워크모듈,,디지털/가전 > 네트워크장비 > 네트워크모듈,TRUE
50001499,50000098,네트워크테스트기,3,디지털/가전,네트워크장비,네트워크테스트기,,디지털/가전 > 네트워크장비 > 네트워크테스트기,TRUE
50001500,50000098,리피터장비,3,디지털/가전,네트워크장비,리피터장비,,디지털/가전 > 네트워크장비 > 리피터장비,TRUE
50001502,50000098,무선모뎀,3,디지털/가전,네트워크장비,무선모뎀,,디지털/가전 > 네트워크장비 > 무선모뎀,TRUE
50001503,50000098,모뎀,3,디지털/가전,네트워크장비,모뎀,,디지털/가전 > 네트워크장비 > 모뎀,TRUE
50001504,50000098,블루투스동글,3,디지털/가전,네트워크장비,블루투스동글,,디지털/가전 > 네트워크장비 > 블루투스동글,TRUE
50001505,50000098,선택기,3,디지털/가전,네트워크장비,선택기,,디지털/가전 > 네트워크장비 > 선택기,TRUE
50001506,50000098,스위칭허브,3,디지털/가전,네트워크장비,스위칭허브,,디지털/가전 > 네트워크장비 > 스위칭허브,TRUE
50001507,50000098,시리얼장비,3,디지털/가전,네트워크장비,시리얼장비,,디지털/가전 > 네트워크장비 > 시리얼장비,TRUE
50001508,50000098,안테나,3,디지털/가전,네트워크장비,안테나,,디지털/가전 > 네트워크장비 > 안테나,TRUE
50001509,50000098,컨버터장비,3,디지털/가전,네트워크장비,컨버터장비,,디지털/가전 > 네트워크장비 > 컨버터장비,TRUE
50001510,50000098,프린터공유기,3,디지털/가전,네트워크장비,프린터공유기,,디지털/가전 > 네트워크장비 > 프린터공유기,TRUE
50001511,50000098,기타네트워크장비,3,디지털/가전,네트워크장비,기타네트워크장비,,디지털/가전 > 네트워크장비 > 기타네트워크장비,TRUE
50001512,50000099,운영체제,3,디지털/가전,소프트웨어,운영체제,,디지털/가전 > 소프트웨어 > 운영체제,TRUE
50001513,50000099,보안/백신,3,디지털/가전,소프트웨어,보안/백신,,디지털/가전 > 소프트웨어 > 보안/백신,TRUE
50001514,50000099,사무/회계,3,디지털/가전,소프트웨어,사무/회계,,디지털/가전 > 소프트웨어 > 사무/회계,TRUE
50001515,50000099,개발툴,3,디지털/가전,소프트웨어,개발툴,,디지털/가전 > 소프트웨어 > 개발툴,TRUE
50001516,50000099,그래픽/멀티미디어,3,디지털/가전,소프트웨어,그래픽/멀티미디어,,디지털/가전 > 소프트웨어 > 그래픽/멀티미디어,TRUE
50001517,50000099,번역,3,디지털/가전,소프트웨어,번역,,디지털/가전 > 소프트웨어 > 번역,TRUE
50001518,50000099,유틸리티,3,디지털/가전,소프트웨어,유틸리티,,디지털/가전 > 소프트웨어 > 유틸리티,TRUE
50002009,50000207,망원경,3,디지털/가전,광학기기/용품,망원경,,디지털/가전 > 광학기기/용품 > 망원경,TRUE
50002010,50000207,쌍안경,3,디지털/가전,광학기기/용품,쌍안경,,디지털/가전 > 광학기기/용품 > 쌍안경,TRUE
50002011,50000207,천체망원경,3,디지털/가전,광학기기/용품,천체망원경,,디지털/가전 > 광학기기/용품 > 천체망원경,TRUE
50002012,50000207,현미경,3,디지털/가전,광학기기/용품,현미경,,디지털/가전 > 광학기기/용품 > 현미경,TRUE
50002013,50000207,광학용품액세서리,3,디지털/가전,광학기기/용품,광학용품액세서리,,디지털/가전 > 광학기기/용품 > 광학용품액세서리,TRUE
50015540,50015460,유선청소기,3,디지털/가전,청소기,유선청소기,,디지털/가전 > 청소기 > 유선청소기,FALSE
50015660,50015460,무선청소기,3,디지털/가전,청소기,무선청소기,,디지털/가전 > 청소기 > 무선청소기,FALSE
50015760,50015460,스팀청소기,3,디지털/가전,청소기,스팀청소기,,디지털/가전 > 청소기 > 스팀청소기,TRUE
50015541,50015460,로봇청소기,3,디지털/가전,청소기,로봇청소기,,디지털/가전 > 청소기 > 로봇청소기,TRUE
